filename,animal,label,race,lbp_r6_bin1,lbp_r6_bin2,lbp_r6_bin4,lbp_r6_bin6,lbp_r6_bin8,lbp_r6_bin10,lbp_r6_bin12,lbp_r6_bin14,lbp_r6_bin16,lbp_r6_bin18,lbp_r6_bin20,lbp_r6_bin22,lbp_r6_bin24,lbp_r6_bin26,lbp_r6_bin28,lbp_r6_bin30,lbp_r6_bin32,lbp_r6_bin34,lbp_r6_bin36,lbp_r6_bin38,lbp_r6_bin40,lbp_r6_bin42,lbp_r6_bin44,lbp_r6_bin46,lbp_r6_bin48,lbp_r6_bin50
Bengal_1.jpg,cat,0,Bengal,0.36926799758015727,0.1603145795523291,0.12679975801572899,0.003266787658802178,0.10127041742286752,0.00750151240169389,0.003750756200846945,0.003750756200846945,0.08457350272232304,0.008348457350272231,0.0056866303690260135,0.00024198427102238354,0.003266787658802178,0.004960677555958862,0.0035087719298245615,0.0038717483363581366,0.08590441621294616,0.004839685420447671,0.004718693284936479,0.00012099213551119177,0.00411373260738052,0.00024198427102238354,0.00012099213551119177,0.00024198427102238354,0.0022988505747126436,0.007017543859649123
Bengal_10.jpg,cat,0,Bengal,0.4359191269774131,0.14660350224177313,0.11784113019203113,0.005414093562304373,0.08933254377802216,0.0073597834362575075,0.004737331867016327,0.0050757127146603504,0.07334404872684207,0.008459521191100584,0.0049911175027493445,0.0003383808476440233,0.004314355807461298,0.004906522290838339,0.005329498350393367,0.0033838084764402335,0.060485576516369176,0.0049911175027493445,0.004652736655105321,0.00016919042382201166,0.0030454276287962103,0.0005921664833770408,0.0003383808476440233,0.0004229760595550292,0.0027916419930631925,0.005160307926571356
Bengal_100.jpg,cat,0,Bengal,0.4501721410626221,0.18526100307062435,0.15529915325207033,0.0028845259142086166,0.08299990695077696,0.0021401321298967152,0.003721968921559505,0.002977575137247604,0.04029031357588164,0.004745510374988369,0.003721968921559505,9.304922303898763e-05,0.002512329022052666,0.0030706243602865915,0.0023262305759746906,0.0024192797990136784,0.03061319437982693,0.00744393784311901,0.0038150181445984928,0.0,0.0020470829068577278,0.0,0.0002791476691169629,0.0002791476691169629,0.0009304922303898762,0.009956266865171676
Bengal_101.jpg,cat,0,Bengal,0.4097010089789873,0.19790798852170693,0.11117282236415811,0.007590484124780154,0.07192446542627048,0.009256687957048967,0.006387114690363788,0.005183745255947422,0.05868740164769046,0.013329630658150514,0.009256687957048967,0.0005554012774229381,0.004258076460242525,0.0059242802925113395,0.0038878089419605664,0.003702675182819587,0.049615847449782466,0.009164121077478478,0.006016847172081829,0.0003702675182819587,0.004535777098953995,0.0015736369526983245,0.00018513375914097936,0.0005554012774229381,0.0026844395075442005,0.006572248449504767
Bengal_102.jpg,cat,0,Bengal,0.38902439024390245,0.17642276422764228,0.11056910569105691,0.005284552845528455,0.08888888888888889,0.006910569105691057,0.005149051490514906,0.004607046070460705,0.07845528455284553,0.00962059620596206,0.006775067750677507,0.0004065040650406504,0.005826558265582656,0.0047425474254742545,0.0032520325203252032,0.003658536585365854,0.07127371273712738,0.0065040650406504065,0.006639566395663957,0.00027100271002710027,0.004336043360433604,0.0005420054200542005,0.0004065040650406504,0.0,0.003929539295392954,0.0065040650406504065
Bengal_103.jpg,cat,0,Bengal,0.360521477519639,0.13387932475346817,0.12903225806451613,0.00685274945679425,0.12635801437405983,0.00685274945679425,0.005348487380912586,0.0031756643824168477,0.0959384923951195,0.004011365535684439,0.005515627611566104,0.0006685609226140733,0.004679926458298512,0.0036770850743774027,0.0051813471502590676,0.0035099448437238842,0.08574293832525488,0.0030085241517633296,0.004345645996991476,0.00016714023065351831,0.003844225305030921,0.0006685609226140733,0.0005014206919605549,0.00033428046130703663,0.003342804613070366,0.002841383921109811
Bengal_104.jpg,cat,0,Bengal,0.45002163565556036,0.1427087840761575,0.11925573344872349,0.004759844223279966,0.09242752055387278,0.004586758978797058,0.003721332756382518,0.0035482475118996104,0.0773691042838598,0.005452185201211597,0.0036347901341410643,0.0003461704889658157,0.003115534400692341,0.0034617048896581565,0.003028991778450887,0.003028991778450887,0.06334919948074427,0.0025962786672436176,0.0038944180008654264,8.654262224145392e-05,0.002336650800519256,0.0,0.00017308524448290784,0.00017308524448290784,0.003115534400692341,0.0038078753786239725
Bengal_105.jpg,cat,0,Bengal,0.4274351710612334,0.19143604271083026,0.11004576160383525,0.0084985835694051,0.06700806275877097,0.010459795162344738,0.00468511658313358,0.005992590978426673,0.0517541948136849,0.011440400958814557,0.008389627369797342,0.0005447809980387884,0.00468511658313358,0.007191109174112007,0.005556766179995642,0.0032686859882327304,0.049575070821529746,0.008825452168228371,0.006319459577249945,0.0010895619960775767,0.0040313793854870345,0.0007626933972543037,0.00010895619960775768,0.0006537371976465461,0.0029418173894094576,0.007300065373719765
Bengal_106.jpg,cat,0,Bengal,0.39889406917488884,0.1444215548086306,0.12327875962268242,0.0033611623116122737,0.10170226607394557,0.004770681990675485,0.004336983627886805,0.004228559037189635,0.08663124796703893,0.007481296758104738,0.004336983627886805,0.00032527377209151036,0.0040117098557952945,0.0045538328092811445,0.0033611623116122737,0.004445408218583975,0.0794752249810257,0.005312804944161336,0.0032527377209151036,0.00010842459069717012,0.003035888539520763,0.00032527377209151036,0.00010842459069717012,0.00021684918139434025,0.003686436083703784,0.004336983627886805
Bengal_107.jpg,cat,0,Bengal,0.3765022593981348,0.1448899144313047,0.1281607537736756,0.005287953081434478,0.10249014517834823,0.0037496394577444477,0.004134217863666955,0.004614940871070089,0.0970099028939525,0.0061532544947601195,0.003653494856263821,9.614460148062687e-05,0.003461205653302567,0.003941928660705701,0.003653494856263821,0.004038073262186328,0.09066435919623113,0.003461205653302567,0.0033650610518219403,9.614460148062687e-05,0.0037496394577444477,0.00038457840592250747,0.00028843380444188056,0.00019228920296125374,0.002980482645899433,0.002980482645899433
