filename,animal,label,race,pc1,pc2,pc3,pc4,pc5,pc6,pc7,pc8,pc9,pc10,pc11,pc12,pc13,pc14,pc15,pc16,pc17,pc18,pc19,pc20,pc21,pc22,pc23,pc24,pc25,pc26,pc27,pc28,pc29,pc30,pc31,pc32,pc33
Bengal_1.jpg,cat,0,Bengal,-2.2434895807400728,8.934431880296096,2.093985820586354,9.139633198543232,-2.4282094036614033,0.18502224559332883,5.932426021439845,-5.362450940890871,2.393387451250449,2.8892770069461413,-1.278095655060029,2.296898174995149,-2.6632503408942325,2.6494589098911665,0.43795363043468216,3.8799367384733667,0.43002813295644027,3.1371573173471776,-3.3767668284189365,-0.7810580073444597,2.564452838083897,-0.3830490102572775,-1.594120345276171,-0.7629686735264324,0.7051903447364082,-2.50144072792472,-0.10727228585760361,-1.7586078685200544,-0.8650569711023458,-1.444507099991189,-0.7592144860617825,-1.1527156591996823,2.373417772391869
Bengal_10.jpg,cat,0,Bengal,1.7236569240120945,-3.188821818737684,-2.2587459854742074,-5.238529961233565,-0.17202791631004546,1.5469543657274833,-4.347588813567442,1.9956173811757862,-0.6624419669917879,-0.5082194076534418,1.128468910185974,-3.9109949833985143,2.772591704858942,3.409712797409434,2.0740525162590195,-0.09343313868036263,-0.8150890973216373,-1.7269990271053317,0.5505448435613456,-4.652280514671171,0.19406539744706133,-1.938841112481561,1.1566214349453445,0.23013410241582155,-1.1058408472119698,-1.272631153845017,1.7719812089034537,-0.9848847713551543,1.8329069534950078,-1.7252725488899014,0.9877701835322032,-1.1997319818586232,0.012237025599032022
Bengal_100.jpg,cat,0,Bengal,5.431146433676165,0.3274939826173716,3.2347209793172804,-0.5295670772242812,0.9961153478824398,-2.630317062620516,-3.3944982704293762,-0.22028346627522494,1.2374178815719747,1.2849047459743637,-4.076107412662043,-1.7971497426450038,1.6660038332475722,2.1268908832425537,-0.9387892272767292,2.07748585550288,0.3937478788315591,1.2272771141350842,0.050908901891526616,-1.7603707938523003,-3.0799652025904067,0.39980173427589344,-1.5279356724905488,-0.2564384497037689,-1.642667260028617,-0.9231257569545126,0.20587847859301042,3.8729160554208018,1.7793119391161816,-1.0617424043026247,-0.46843769866480234,-1.3007072126535006,-1.0818340033691884
Bengal_101.jpg,cat,0,Bengal,-3.7657110778391916,1.2199969630304859,2.1033271467595154,-3.361646007962144,-0.7009034804154055,0.1613097153179199,-3.6143147099246895,0.8002865705776964,0.029215408082677828,1.8406878800329096,1.1477726527374843,0.21964409667293494,1.6809899214233945,-2.5179918551263287,-0.4546080050547591,3.285185558579716,3.9573109350783198,-0.9930951923847477,-3.3642795784623543,0.985811943808289,1.168552869295007,1.2458269389387076,2.3183998578859226,-2.088663306050963,-1.001238643105883,1.9573136222844179,0.6572076293728756,1.2742455593531183,-0.390222207809417,-0.29037020884344594,-3.3291261955218125,3.1765460774864707,1.511418236415865
Bengal_102.jpg,cat,0,Bengal,-2.313671487353821,8.327130296637794,2.2390078989719906,5.427157265011065,-1.6680231645341148,1.7909096390827648,0.5655499539930449,-7.078689196715043,1.5559614627273286,0.8137146056619937,-1.183414440748582,-0.4421740909072744,-0.6689443404790714,1.4851412298914854,0.4631812770945226,0.14521421280668845,-1.3923929998253497,4.234947168739016,2.1879081550608572,-2.7743159462925844,2.4821166171376143,0.5288885781422835,-1.1944455907557538,2.1676548241676286,-0.8703948650253339,3.0294450519143097,-2.3489943918764804,3.1219331167578632,-1.0305170699123665,1.9989169757155603,-1.4257658511165683,2.1658144735986107,1.8102538786435036
Bengal_103.jpg,cat,0,Bengal,3.4130779758669894,6.367046966088338,-0.9748260837834105,6.151698217253583,-1.050145800988035,-1.5962178432745406,1.1920028308542945,0.2577062022527301,1.7294709277746352,6.136645847809705,-3.3179651069941767,-2.878535156542987,-2.883987309658755,-3.1380863522809586,-1.9322166155092844,-3.8544803794781974,-2.2493731735925264,2.5943647375908157,1.3052069758302607,4.890101455144978,1.57758392515484,2.415896649044029,2.168251749754129,-0.7724103211776845,-0.28896383762394545,-0.20777125749702577,1.5880989715619016,0.774981406961499,0.09609471703571079,3.0503104500808376,-1.830318763323055,1.3112388819057064,2.9595812644362582
Bengal_104.jpg,cat,0,Bengal,-0.1263632146368519,-1.31024191969299,-2.4014160953100214,-1.9146902681243338,-3.3760264530722526,-3.9524235545475577,-2.219386084518437,-0.15824820493583414,1.6917885083205209,1.563838622272014,1.6748486834123453,-1.9650215488859282,-0.40763193998046526,1.912485180021535,-0.07496501417860488,-2.270068794796646,0.5074330038546504,1.0551911812298844,0.8068189007168008,-0.9221978050214578,-0.2677793328184995,0.30450818696623677,-2.9873671624342784,-1.5257179979968536,-2.1148657568354428,1.4327217976518645,0.4041304094394058,0.6683917659152754,-0.5042027675934979,-0.9368120904720919,-0.6392458702837613,-0.08170096320456639,-0.10394277138879053
Bengal_105.jpg,cat,0,Bengal,-2.634612359442619,-10.928444448050682,0.7700073761561301,-3.818850317171779,8.54677964476534,-1.687108612738009,-6.158219982153328,2.468983188403186,2.2372177266271223,0.9962137084626436,5.869153482894734,-2.581127383601768,-2.945972321671587,-2.7202028056386784,-4.875354443654305,1.1794297439820367,3.134033454964361,1.499173299186316,-0.7468077312500758,-0.7587906037293148,-2.443333299483138,1.0647728918823398,-1.1236688006657447,-0.1614721616187513,-0.7375602644985586,2.195470381926391,0.43563548430112203,0.17259944181554474,1.4186446096252252,-0.38454657706886297,1.7138341754748005,2.4225985645243338,0.46383336311225454
Bengal_106.jpg,cat,0,Bengal,-2.7900636303278246,7.698011869546517,3.1480859331214983,-2.5158485556308046,-5.907222176085982,3.9631784362259252,2.204679767045182,3.2717355476484373,2.0427975521764763,1.4457757621697431,1.073080047677985,-1.2149683507255524,1.230584803494044,-1.3119175217510959,1.4797834414979691,-4.034823109606451,4.803016459740278,-1.4598299595316826,2.490269780576313,0.4978900669422147,-1.5545551315707322,1.6194557817919477,-0.25385579448690815,-2.7985022838382,-0.7706626819942363,2.9204004981302822,-0.03457255901319562,-2.6998641867221393,-1.6512832072818,-1.3809290016461435,-2.2836872905918,0.8674048842941183,1.6075459061169761
Bengal_107.jpg,cat,0,Bengal,7.281957688452129,1.917030389873469,1.9863186141706084,4.884560202136488,0.6201379714060777,0.6069067676974433,0.5519959649443593,0.7628257825909073,-2.8985349759214727,4.176884029418635,1.9157307562770673,2.1733529899113697,1.133176824628683,0.8894502436192158,4.136709700626174,-1.0157158702506726,1.4890564821367198,-2.8813611427212718,0.21841695315547002,0.49285239786445273,1.926190543057136,2.989868881066924,0.6011953174646335,-1.368110222199752,-3.50155736009454,2.357492094958525,1.0058837390376292,0.5308500972616552,3.07781522509816,-0.9642989490183237,4.23916993006353,0.410493197745851,-0.4168385538362081
